ID,Case ID,Case Name,Group ID,Group Name,Item Name,Item Type,Created by User Name,Created by User ID,Created Time,Last Edited by User Name,Last Edited by User ID,Last Edited Time,isDeleted,Source ID,Source Name,Source Type,Target ID,Target Name,Target Type
3565,4,Laptop Theft,163,Group4,involve,relationship,tgl5033,179,11/14/2016-10:43:11,tgl5033,179,11/14/2016-10:43:11,False,3779,hit Cristian's car,event,3756,Mikayla,person
3564,4,Laptop Theft,163,Group4,involve,relationship,tgl5033,179,11/14/2016-10:42:57,tgl5033,179,11/14/2016-10:42:57,False,3780,doctor’s appointment,event,3781,Student Heath Center,location
3563,4,Laptop Theft,163,Group4,involve,relationship,tgl5033,179,11/14/2016-10:42:57,tgl5033,179,11/14/2016-10:42:57,False,3780,doctor’s appointment,event,3763,Tay,person
3562,4,Laptop Theft,163,Group4,involve,relationship,tgl5033,179,11/14/2016-10:42:46,tgl5033,179,11/14/2016-10:42:46,False,3783,used the exercise room,event,3782,Rec Hall,location
3561,4,Laptop Theft,163,Group4,involve,relationship,tgl5033,179,11/14/2016-10:42:46,tgl5033,179,11/14/2016-10:42:46,False,3783,used the exercise room,event,3711,Quentin,person
3560,4,Laptop Theft,163,Group4,involve,relationship,tgl5033,179,11/14/2016-10:42:46,tgl5033,179,11/14/2016-10:42:46,False,3783,used the exercise room,event,3485,Jordan,person
3559,4,Laptop Theft,163,Group4,involve,relationship,tgl5033,179,11/14/2016-10:42:16,tgl5033,179,11/14/2016-10:42:16,False,3786,lunch,event,3785,Subway,location
3558,4,Laptop Theft,163,Group4,involve,relationship,tgl5033,179,11/14/2016-10:42:16,tgl5033,179,11/14/2016-10:42:16,False,3786,lunch,event,3718,Riley,person
3557,4,Laptop Theft,142,admin,classmate,relationship,admin,1,11/14/2016-10:11:47,,,11/14/2016-10:11:47,False,3631,Xavier,person,3632,Whitney,person
3556,4,Laptop Theft,142,admin,involve,relationship,admin,1,11/14/2016-10:10:41,admin,1,11/14/2016-10:10:41,False,3772,work at Otto's,event,3771,Otto's,location
3555,4,Laptop Theft,142,admin,girlfriend,relationship,admin,1,11/14/2016-09:46:42,,,11/14/2016-09:46:42,False,3626,Kristin,person,3618,Dante,person
3554,4,Laptop Theft,142,admin,involve,relationship,admin,1,11/14/2016-09:45:52,admin,1,11/14/2016-09:45:52,False,3772,work at Otto's,event,3771,Otto's,location
3553,4,Laptop Theft,142,admin,involve,relationship,admin,1,11/14/2016-09:45:52,admin,1,11/14/2016-09:45:52,False,3772,work at Otto's,event,3626,Kristin,person
3552,4,Laptop Theft,142,admin,involve,relationship,admin,1,11/14/2016-09:44:04,admin,1,11/14/2016-09:44:04,False,3770,Leave for Maryland,event,3617,Cristian,person
3551,4,Laptop Theft,142,admin,involve,relationship,admin,1,11/14/2016-09:44:04,admin,1,11/14/2016-09:44:04,False,3770,Leave for Maryland,event,3619,Elizabeth,person
3550,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:31:44,aim5627,201,11/14/2016-05:31:44,False,3768,Frank left Apt,event,3769,University Clubs,location
3549,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:31:44,aim5627,201,11/14/2016-05:31:44,False,3768,Frank left Apt,event,3488,Frank,person
3548,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:30:41,aim5627,201,11/14/2016-05:30:41,False,3766,Ariana Tennis,event,3767,IM Building,location
3547,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:30:40,aim5627,201,11/14/2016-05:30:41,False,3766,Ariana Tennis,event,3479,Ariana,person
3546,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:29:11,aim5627,201,11/14/2016-05:29:11,False,3764,Sean and Tay Run,event,3765,North Campus,location
3545,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:29:11,aim5627,201,11/14/2016-05:29:11,False,3764,Sean and Tay Run,event,3763,Tay,person
3544,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:29:11,aim5627,201,11/14/2016-05:29:11,False,3764,Sean and Tay Run,event,3762,Sean,person
3543,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:26:50,aim5627,201,11/14/2016-05:26:50,False,3761,Holly Gym,event,3730,Rec building,location
3542,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:26:50,aim5627,201,11/14/2016-05:26:50,False,3761,Holly Gym,event,3483,Holly,person
3541,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:25:49,aim5627,201,11/14/2016-05:25:49,False,3760,Xavier Gym,event,3730,Rec building,location
3540,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:25:49,aim5627,201,11/14/2016-05:25:49,False,3760,Xavier Gym,event,3730,Rec building,location
3539,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:25:49,aim5627,201,11/14/2016-05:25:49,False,3760,Xavier Gym,event,3730,Rec building,location
3538,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:25:48,aim5627,201,11/14/2016-05:25:48,False,3760,Xavier Gym,event,3730,Rec building,location
3537,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:25:19,aim5627,201,11/14/2016-05:25:19,False,3760,Xavier Gym,event,3730,Rec building,location
3536,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:25:19,aim5627,201,11/14/2016-05:25:19,False,3760,Xavier Gym,event,3730,Rec building,location
3535,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:25:19,aim5627,201,11/14/2016-05:25:19,False,3760,Xavier Gym,event,3730,Rec building,location
3534,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:25:19,aim5627,201,11/14/2016-05:25:19,False,3760,Xavier Gym,event,3730,Rec building,location
3533,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:25:19,aim5627,201,11/14/2016-05:25:19,False,3760,Xavier Gym,event,3709,Xavier,person
3532,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:24:21,aim5627,201,11/14/2016-05:24:21,False,3759,Quentin Studying,event,3711,Quentin,person
3531,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:22:44,aim5627,201,11/14/2016-05:22:44,False,3757,Mikayla Lunch,event,3758,Five Guys,location
3530,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:22:43,aim5627,201,11/14/2016-05:22:43,False,3757,Mikayla Lunch,event,3756,Mikayla,person
3529,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:21:07,aim5627,201,11/14/2016-05:21:07,False,3755,parking permit app,event,3753,Eisenhower Parking Deck,location
3528,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:21:07,aim5627,201,11/14/2016-05:21:07,False,3755,parking permit app,event,3754,Ursela,person
3527,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:17:48,aim5627,201,11/14/2016-05:17:48,False,3752,Webster's Cafe Study Session,event,3751,Webster's Cafe Downtown,location
3526,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:16:40,aim5627,201,11/14/2016-05:16:40,False,3752,Webster's Cafe Study Session,event,3751,Webster's Cafe Downtown,location
3525,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:16:40,aim5627,201,11/14/2016-05:16:40,False,3752,Webster's Cafe Study Session,event,3703,Isabel,person
3524,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:16:40,aim5627,201,11/14/2016-05:16:40,False,3752,Webster's Cafe Study Session,event,3750,Elizabeth,person
3523,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:16:40,aim5627,201,11/14/2016-05:16:40,False,3752,Webster's Cafe Study Session,event,3704,Dante,person
3522,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:14:41,aim5627,201,11/14/2016-05:14:41,False,3748,Orin Run,event,3749,West Campus,location
3521,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:14:41,aim5627,201,11/14/2016-05:14:41,False,3748,Orin Run,event,3706,Orin,person
3520,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:12:47,aim5627,201,11/14/2016-05:12:47,False,3747,Nick Swim Practice,event,3742,White Building,location
3519,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:12:47,aim5627,201,11/14/2016-05:12:47,False,3747,Nick Swim Practice,event,3746,Nicolas,person
3518,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:11:31,aim5627,201,11/14/2016-05:11:31,False,3734,Orin Work,event,3707,Starbucks on Garner,location
3517,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:11:23,aim5627,201,11/14/2016-05:11:23,False,3728,Holly's Workout,event,3729,Rec Building,location
3516,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:10:54,aim5627,201,11/14/2016-05:10:54,False,3744,Vanesa Dance Class,event,3745,Fraser Dancing Workshopsaid,location
3515,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:10:54,aim5627,201,11/14/2016-05:10:54,False,3744,Vanesa Dance Class,event,3705,Vanesa,person
3514,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:08:39,aim5627,201,11/14/2016-05:08:39,False,3743,Cristian BBall practice,event,3742,White Building,location
3513,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:08:39,aim5627,201,11/14/2016-05:08:39,False,3743,Cristian BBall practice,event,3725,Cristian,person
3512,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:07:25,aim5627,201,11/14/2016-05:07:25,False,3740,Riley Gym,event,3741,White Building,location
3511,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:07:25,aim5627,201,11/14/2016-05:07:25,False,3740,Riley Gym,event,3718,Riley,person
3510,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:05:45,aim5627,201,11/14/2016-05:05:45,False,3738,"Brandon, Greg, Luke Meeting",event,3717,HUB,location
3509,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:05:45,aim5627,201,11/14/2016-05:05:45,False,3738,"Brandon, Greg, Luke Meeting",event,3739,Greg,person
3508,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:05:45,aim5627,201,11/14/2016-05:05:45,False,3738,"Brandon, Greg, Luke Meeting",event,3702,Luke,person
3507,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:05:45,aim5627,201,11/14/2016-05:05:45,False,3738,"Brandon, Greg, Luke Meeting",event,3737,Brandon,person
3506,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:03:59,aim5627,201,11/14/2016-05:03:59,False,3735,Brandon work,event,3440,Pattee Library,location
3505,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:03:59,aim5627,201,11/14/2016-05:03:59,False,3735,Brandon work,event,3737,Brandon,person
3504,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:03:59,aim5627,201,11/14/2016-05:03:59,False,3735,Brandon work,event,3440,Pattee Library,location
3503,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:03:59,aim5627,201,11/14/2016-05:03:59,False,3735,Brandon work,event,3736,Brandon,person
3502,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:01:54,aim5627,201,11/14/2016-05:01:54,False,3734,Orin Work,event,3707,Starbucks on Garner,location
3501,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:01:53,aim5627,201,11/14/2016-05:01:53,False,3734,Orin Work,event,3707,Starbucks on Garner,location
3500,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:01:53,aim5627,201,11/14/2016-05:01:53,False,3734,Orin Work,event,3706,Orin,person
3499,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:00:08,aim5627,201,11/14/2016-05:00:08,False,3733,Zahra Work at Library,event,3732,Paterno Library,location
3498,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-05:00:08,aim5627,201,11/14/2016-05:00:08,False,3733,Zahra Work at Library,event,3731,Zahra,person
3497,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:57:30,aim5627,201,11/14/2016-04:57:30,False,3728,Holly's Workout,event,3729,Rec Building,location
3496,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:57:30,aim5627,201,11/14/2016-04:57:30,False,3728,Holly's Workout,event,3483,Holly,person
3495,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:51:20,aim5627,201,11/14/2016-04:51:20,False,3727,Cristian Breakfast,event,3440,Pattee Library,location
3494,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:51:20,aim5627,201,11/14/2016-04:51:20,False,3727,Cristian Breakfast,event,3725,Cristian,person
3493,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:48:47,aim5627,201,11/14/2016-04:48:47,False,3724,Friday evenings,event,3721,panera,location
3492,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:48:47,aim5627,201,11/14/2016-04:48:47,False,3724,Friday evenings,event,3710,Percy,person
3491,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:48:47,aim5627,201,11/14/2016-04:48:47,False,3724,Friday evenings,event,3706,Orin,person
3490,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:45:34,aim5627,201,11/14/2016-04:45:34,True,3723,Orin / Percy at Panera,event,3721,panera,location
3489,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:45:34,aim5627,201,11/14/2016-04:45:34,True,3723,Orin / Percy at Panera,event,3721,panera,location
3488,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:45:34,aim5627,201,11/14/2016-04:45:34,True,3723,Orin / Percy at Panera,event,3721,panera,location
3487,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:45:34,aim5627,201,11/14/2016-04:45:34,True,3723,Orin / Percy at Panera,event,3721,panera,location
3486,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:45:34,aim5627,201,11/14/2016-04:45:34,True,3723,Orin / Percy at Panera,event,3721,panera,location
3485,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:45:34,aim5627,201,11/14/2016-04:45:34,True,3723,Orin / Percy at Panera,event,3721,panera,location
3484,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:45:34,aim5627,201,11/14/2016-04:45:34,True,3723,Orin / Percy at Panera,event,3721,panera,location
3483,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:45:34,aim5627,201,11/14/2016-04:45:34,True,3723,Orin / Percy at Panera,event,3721,panera,location
3482,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:45:34,aim5627,201,11/14/2016-04:45:34,True,3723,Orin / Percy at Panera,event,3721,panera,location
3481,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:45:34,aim5627,201,11/14/2016-04:45:34,True,3723,Orin / Percy at Panera,event,3721,panera,location
3480,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:45:34,aim5627,201,11/14/2016-04:45:34,True,3723,Orin / Percy at Panera,event,3721,panera,location
3479,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:45:34,aim5627,201,11/14/2016-04:45:34,True,3723,Orin / Percy at Panera,event,3721,panera,location
3478,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:45:34,aim5627,201,11/14/2016-04:45:34,True,3723,Orin / Percy at Panera,event,3710,Percy,person
3477,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:45:34,aim5627,201,11/14/2016-04:45:34,True,3723,Orin / Percy at Panera,event,3706,Orin,person
3476,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:42:24,aim5627,201,11/14/2016-04:42:24,False,3719,Kristin Left Apt,event,3722,Kristin,person
3475,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:41:58,aim5627,201,11/14/2016-04:41:58,False,3716,Presidental Campaign Group Meetings,event,3717,HUB,location
3474,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:41:58,aim5627,201,11/14/2016-04:41:58,False,3716,Presidental Campaign Group Meetings,event,3488,Frank,person
3473,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:41:58,aim5627,201,11/14/2016-04:41:58,False,3716,Presidental Campaign Group Meetings,event,3722,Kristin,person
3472,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:41:58,aim5627,201,11/14/2016-04:41:58,False,3716,Presidental Campaign Group Meetings,event,3479,Ariana,person
3471,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:41:40,aim5627,201,11/14/2016-04:41:40,False,3715,Jordan visits Yadir in DC,event,3713,DC,location
3470,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:41:40,aim5627,201,11/14/2016-04:41:40,False,3715,Jordan visits Yadir in DC,event,3712,Yadir,person
3469,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:41:40,aim5627,201,11/14/2016-04:41:40,False,3715,Jordan visits Yadir in DC,event,3485,Jordan,person
3468,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:41:26,aim5627,201,11/14/2016-04:41:26,False,3714,Yadir Went to DC,event,3712,Yadir,person
3467,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:39:00,aim5627,201,11/14/2016-04:39:00,False,3720,Panara Date,event,3721,panera,location
3466,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:38:45,aim5627,201,11/14/2016-04:38:45,False,3720,Panara Date,event,3703,Isabel,person
3465,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:38:45,aim5627,201,11/14/2016-04:38:45,False,3720,Panara Date,event,3710,Percy,person
3464,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:33:41,aim5627,201,11/14/2016-04:33:41,False,3716,Presidental Campaign Group Meetings,event,3398,more than one person,organization
3463,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:33:41,aim5627,201,11/14/2016-04:33:41,False,3716,Presidental Campaign Group Meetings,event,3717,HUB,location
3462,4,Laptop Theft,163,Group4,involve,relationship,aim5627,201,11/14/2016-04:29:03,aim5627,201,11/14/2016-04:29:03,False,3715,Jordan visits Yadir in DC,event,3713,DC,location
3461,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:56:17,duc196,175,11/14/2016-01:56:17,False,3700,bought lunch,event,3699,Subway on Burrowes Ave,location
3460,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:56:17,duc196,175,11/14/2016-01:56:17,False,3700,bought lunch,event,3629,Riley,person
3459,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:54:56,duc196,175,11/14/2016-01:54:56,False,3698,teleconference about presidential debate,event,3625,Luke,person
3458,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:54:56,duc196,175,11/14/2016-01:54:56,False,3698,teleconference about presidential debate,event,3620,Greg,person
3457,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:54:56,duc196,175,11/14/2016-01:54:56,False,3698,teleconference about presidential debate,event,3616,Brandon,person
3456,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:51:59,duc196,175,11/14/2016-01:51:59,False,3696,exercise,event,3697,Rec Hall,location
3455,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:51:59,duc196,175,11/14/2016-01:51:59,False,3696,exercise,event,3633,Quentin,person
3454,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:51:59,duc196,175,11/14/2016-01:51:59,False,3696,exercise,event,3606,Jordan,person
3453,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:50:31,duc196,175,11/14/2016-01:50:31,False,3695,doctor’s appointment,event,3694,Student Heath Center,location
3452,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:50:31,duc196,175,11/14/2016-01:50:31,False,3695,doctor’s appointment,event,3627,Tay,person
3451,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:49:42,duc196,175,11/14/2016-01:49:42,False,3693,stole money together in high school,event,3620,Greg,person
3450,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:49:42,duc196,175,11/14/2016-01:49:42,False,3693,stole money together in high school,event,3616,Brandon,person
3449,4,Laptop Theft,142,admin,hit car of,relationship,duc196,175,11/14/2016-01:49:05,,,11/14/2016-01:49:05,False,3624,Mikayla,person,3617,Cristian,person
3448,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:48:29,duc196,175,11/14/2016-01:48:29,False,3692,stole together in elementary school,event,3627,Tay,person
3447,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:48:29,duc196,175,11/14/2016-01:48:29,False,3692,stole together in elementary school,event,3625,Luke,person
3446,4,Laptop Theft,142,admin,high school teammate,relationship,duc196,175,11/14/2016-01:47:07,,,11/14/2016-01:47:07,False,3620,Greg,person,3616,Brandon,person
3445,4,Laptop Theft,142,admin,same major,relationship,duc196,175,11/14/2016-01:45:43,,,11/14/2016-01:45:43,False,3619,Elizabeth,person,3628,Sean,person
3444,4,Laptop Theft,142,admin,same major,relationship,duc196,175,11/14/2016-01:45:19,,,11/14/2016-01:45:19,False,3618,Dante,person,3633,Quentin,person
3443,4,Laptop Theft,142,admin,colleague,relationship,duc196,175,11/14/2016-01:44:39,,,11/14/2016-01:44:39,False,3619,Elizabeth,person,3634,Vanesa,person
3442,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:44:02,duc196,175,11/14/2016-01:44:02,False,3691,part-time job at Pattee,event,3609,Pattee Library,location
3441,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:44:02,duc196,175,11/14/2016-01:44:02,False,3691,part-time job at Pattee,event,3624,Mikayla,person
3440,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:41:40,duc196,175,11/14/2016-01:41:40,False,3690,part-time Starbucks ,event,3612,Starbucks,location
3439,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:41:40,duc196,175,11/14/2016-01:41:40,False,3690,part-time Starbucks ,event,3605,Holly,person
3438,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:36:01,duc196,175,11/14/2016-01:36:01,False,3689,Class Microcomputer Applications in Business,event,3687,Computer Building,location
3437,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:36:01,duc196,175,11/14/2016-01:36:01,False,3689,Class Microcomputer Applications in Business,event,3637,Zahra,person
3436,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:32:45,duc196,175,11/14/2016-01:32:45,False,3686,Class Chemical Principle,event,3640,Willard,location
3435,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:32:45,duc196,175,11/14/2016-01:32:45,False,3686,Class Chemical Principle,event,3631,Xavier,person
3434,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:31:16,duc196,175,11/14/2016-01:31:16,False,3685,Class Ballet,event,3684,White Building,location
3433,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:31:16,duc196,175,11/14/2016-01:31:16,False,3685,Class Ballet,event,3632,Whitney,person
3432,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:30:10,duc196,175,11/14/2016-01:30:10,False,3685,Class Ballet,event,3684,White Building,location
3431,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:30:10,duc196,175,11/14/2016-01:30:10,False,3685,Class Ballet,event,3634,Vanesa,person
3430,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:28:07,duc196,175,11/14/2016-01:28:07,False,3683,Media & Democracy,event,3638,Kern,location
3429,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:28:07,duc196,175,11/14/2016-01:28:07,False,3683,Media & Democracy,event,3636,Ursela,person
3428,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:27:14,duc196,175,11/14/2016-01:27:14,False,3682,Class Practicum: Statistical Consulting,event,3642,Thomas,location
3427,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:27:14,duc196,175,11/14/2016-01:27:14,False,3682,Class Practicum: Statistical Consulting,event,3628,Sean,person
3426,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:26:25,duc196,175,11/14/2016-01:26:25,False,3681,Class Nature Disasters: Hollywood vs. Reality,event,3680,Wartik,location
3425,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:26:25,duc196,175,11/14/2016-01:26:25,False,3681,Class Nature Disasters: Hollywood vs. Reality,event,3635,Percy,person
3424,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:25:18,duc196,175,11/14/2016-01:25:18,False,3679,Class Circuits & Devices,event,3678,EE Dantet,location
3423,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:25:18,duc196,175,11/14/2016-01:25:18,False,3679,Class Circuits & Devices,event,3624,Mikayla,person
3422,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:20:16,duc196,175,11/14/2016-01:20:16,False,3677,Practicum: Japanese Translation Service,event,3676,Schlow Centre Region Library,location
3421,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:20:16,duc196,175,11/14/2016-01:20:16,False,3677,Practicum: Japanese Translation Service,event,3625,Luke,person
3420,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:18:59,duc196,175,11/14/2016-01:18:59,False,3675,Class Japanese Literature,event,3640,Willard,location
3419,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:18:59,duc196,175,11/14/2016-01:18:59,False,3675,Class Japanese Literature,event,3625,Luke,person
3418,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:17:25,duc196,175,11/14/2016-01:17:25,False,3674,Class Introduction to psychology,event,3673,Forum,location
3417,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:17:25,duc196,175,11/14/2016-01:17:25,False,3674,Class Introduction to psychology,event,3626,Kristin,person
3416,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:15:33,duc196,175,11/14/2016-01:15:33,False,3670,Class Spanish,event,3671,Rockley,location
3415,4,Laptop Theft,142,admin,involve,relationship,duc196,175,11/14/2016-01:15:33,duc196,175,11/14/2016-01:15:33,False,3670,Class Spanish,event,3606,Jordan,person
